viewer_id,age_group,gender,city,country,subscription_type,joined_date,preferred_genre,preferred_platform,is_active
1348,25-34,Non-binary,Berlin,Various,Family,2022-04-10,Drama,SmartTV,1
1349,18-24,Non-binary,Sydney,Various,Premium,2023-04-14,Romance,MobileApp,1
1350,45-54,Female,London,Various,Basic,2022-08-03,Drama,MobileApp,1
1351,35-44,Non-binary,Mumbai,India,Free,2023-11-26,Drama,WebBrowser,0
1352,25-34,Male,Los Angeles,Various,Free,2022-12-31,Thriller,MobileApp,0
1353,55+,Non-binary,Delhi,India,Premium,2023-08-31,Thriller,MobileApp,1
1354,25-34,Male,Los Angeles,Various,Free,2022-09-04,Thriller,WebBrowser,1
1355,25-34,Non-binary,Sydney,Various,Family,2024-03-05,Romance,StreamMax,1
1356,45-54,Female,Toronto,Various,Family,2023-01-12,Sci-Fi,StreamMax,1
1357,45-54,Non-binary,Delhi,India,Basic,2022-01-24,Action,TabletApp,0
1358,35-44,Non-binary,London,Various,Free,2024-03-24,Action,MobileApp,1
1359,45-54,Female,Paris,Various,Basic,2022-04-12,Comedy,StreamMax,1
1360,55+,Male,Toronto,Various,Family,2024-04-12,Romance,StreamMax,1
1361,55+,Non-binary,Toronto,Various,Family,2022-03-07,Action,TabletApp,1
1362,18-24,Male,Toronto,Various,Free,2022-07-05,Action,MobileApp,1
1363,35-44,Male,London,Various,Free,2022-05-12,Action,MobileApp,1
1364,55+,Female,Delhi,India,Free,2022-03-28,Sci-Fi,TabletApp,1
1365,25-34,Female,Tokyo,Various,Free,2022-09-12,Comedy,StreamMax,0
1366,35-44,Non-binary,Tokyo,Various,Family,2022-05-24,Action,WebBrowser,1
1367,35-44,Non-binary,Tokyo,Various,Basic,2023-12-06,Sci-Fi,StreamMax,1
1368,25-34,Female,Hyderabad,India,Basic,2022-05-18,Action,TabletApp,1
1369,35-44,Male,New York,Various,Family,2022-03-18,Action,SmartTV,1
1370,25-34,Female,Paris,Various,Family,2022-03-27,Comedy,WebBrowser,0
1371,55+,Male,Bangalore,India,Free,2023-10-07,Romance,SmartTV,0
1372,25-34,Non-binary,Dubai,Various,Premium,2023-08-01,Romance,TabletApp,1
1373,25-34,Female,Los Angeles,Various,Family,2023-01-24,Sci-Fi,TabletApp,1
1374,18-24,Non-binary,Chennai,India,Free,2023-12-02,Action,WebBrowser,1
1375,18-24,Female,Paris,Various,Premium,2024-03-07,Comedy,MobileApp,0
1376,35-44,Male,Hyderabad,India,Free,2023-01-22,Drama,WebBrowser,0
1377,18-24,Male,Singapore,Various,Premium,2023-08-26,Thriller,StreamMax,1
1378,55+,Female,Dubai,Various,Premium,2023-09-15,Sci-Fi,StreamMax,1
1379,45-54,Male,Singapore,Various,Premium,2024-04-05,Romance,TabletApp,1
1380,45-54,Female,Berlin,Various,Basic,2022-09-23,Sci-Fi,TabletApp,1
1381,25-34,Male,Paris,Various,Family,2023-08-05,Romance,SmartTV,1
1382,35-44,Non-binary,Dubai,Various,Basic,2023-11-26,Action,WebBrowser,1
1383,45-54,Female,Bangalore,India,Family,2023-05-30,Comedy,SmartTV,0
1384,25-34,Female,Tokyo,Various,Free,2022-11-09,Thriller,SmartTV,1
1385,18-24,Male,Paris,Various,Basic,2022-04-06,Drama,TabletApp,1
1386,35-44,Non-binary,Dubai,Various,Family,2024-04-07,Sci-Fi,WebBrowser,1
1387,25-34,Female,Berlin,Various,Family,2023-06-12,Romance,TabletApp,1
1388,18-24,Non-binary,Los Angeles,Various,Basic,2024-05-01,Romance,StreamMax,1
1389,55+,Non-binary,Dubai,Various,Premium,2022-09-08,Romance,TabletApp,1
1390,55+,Female,Mumbai,India,Basic,2023-11-22,Action,MobileApp,1
1391,25-34,Non-binary,New York,Various,Premium,2022-02-22,Thriller,WebBrowser,1
1392,18-24,Female,New York,Various,Basic,2024-05-01,Action,StreamMax,1
1393,35-44,Female,London,Various,Basic,2022-01-03,Romance,TabletApp,1
1394,35-44,Non-binary,Berlin,Various,Free,2023-04-20,Action,WebBrowser,1
1395,55+,Female,Mumbai,India,Premium,2022-11-02,Comedy,StreamMax,1
1396,25-34,Female,Berlin,Various,Premium,2022-01-10,Sci-Fi,WebBrowser,1
1397,55+,Non-binary,Delhi,India,Basic,2023-02-25,Sci-Fi,WebBrowser,1
1398,35-44,Male,Singapore,Various,Family,2023-02-09,Comedy,SmartTV,1
1399,25-34,Non-binary,Berlin,Various,Premium,2022-04-22,Thriller,WebBrowser,1
1400,45-54,Male,New York,Various,Premium,2023-12-28,Drama,StreamMax,1
1401,25-34,Female,Mumbai,India,Family,2024-02-01,Comedy,StreamMax,1
1402,45-54,Non-binary,Hyderabad,India,Premium,2022-05-02,Thriller,WebBrowser,1
1403,25-34,Female,Singapore,Various,Family,2023-05-29,Romance,WebBrowser,1
1404,18-24,Male,Delhi,India,Basic,2022-12-19,Action,StreamMax,1
1405,18-24,Non-binary,Hyderabad,India,Premium,2023-03-16,Action,StreamMax,1
1406,35-44,Female,Chennai,India,Free,2024-02-19,Thriller,MobileApp,1
1407,55+,Male,Dubai,Various,Basic,2022-10-15,Sci-Fi,SmartTV,0
1408,45-54,Male,Hyderabad,India,Family,2023-12-25,Sci-Fi,TabletApp,1
1409,55+,Non-binary,Hyderabad,India,Basic,2022-08-23,Sci-Fi,MobileApp,1
1410,25-34,Male,Chennai,India,Family,2022-01-19,Action,MobileApp,1
1411,45-54,Female,Mumbai,India,Premium,2023-12-18,Romance,MobileApp,1
1412,45-54,Male,Los Angeles,Various,Family,2023-10-22,Sci-Fi,SmartTV,1
1413,35-44,Female,New York,Various,Family,2022-09-10,Comedy,StreamMax,1
1414,18-24,Non-binary,Mumbai,India,Premium,2022-08-06,Comedy,WebBrowser,1
1415,18-24,Female,Sydney,Various,Basic,2022-09-16,Thriller,SmartTV,1
1416,18-24,Non-binary,Delhi,India,Free,2023-12-01,Action,MobileApp,1
1417,35-44,Non-binary,Dubai,Various,Premium,2022-09-01,Romance,SmartTV,1
1418,18-24,Male,Los Angeles,Various,Basic,2023-10-07,Romance,TabletApp,1
1419,25-34,Male,Sydney,Various,Family,2022-04-12,Sci-Fi,TabletApp,1
1420,45-54,Male,Chennai,India,Basic,2022-02-14,Drama,MobileApp,1
1421,35-44,Non-binary,Dubai,Various,Premium,2023-01-10,Thriller,StreamMax,0
1422,45-54,Female,Delhi,India,Free,2022-06-20,Action,SmartTV,1
1423,35-44,Male,Bangalore,India,Free,2024-03-24,Romance,MobileApp,1
1424,45-54,Non-binary,Los Angeles,Various,Free,2022-06-19,Thriller,TabletApp,1
1425,45-54,Female,Singapore,Various,Premium,2022-07-31,Drama,StreamMax,1
1426,55+,Non-binary,Hyderabad,India,Free,2024-03-20,Action,WebBrowser,1
1427,55+,Female,Dubai,Various,Premium,2024-05-22,Drama,SmartTV,1
1428,18-24,Male,Tokyo,Various,Basic,2022-02-16,Action,MobileApp,1
1429,25-34,Female,Paris,Various,Basic,2022-10-04,Sci-Fi,MobileApp,0
1430,55+,Male,Hyderabad,India,Free,2023-10-27,Comedy,TabletApp,0
1431,18-24,Non-binary,New York,Various,Premium,2024-01-10,Drama,WebBrowser,0
1432,35-44,Male,Chennai,India,Free,2024-04-23,Comedy,MobileApp,1
1433,25-34,Female,Chennai,India,Free,2023-07-05,Romance,TabletApp,1
1434,45-54,Non-binary,Dubai,Various,Premium,2023-10-04,Romance,TabletApp,1
1435,45-54,Male,Toronto,Various,Premium,2022-10-03,Drama,TabletApp,1
1436,45-54,Male,Toronto,Various,Family,2022-08-26,Romance,WebBrowser,1
1437,45-54,Male,Berlin,Various,Family,2022-07-05,Thriller,MobileApp,1
1438,25-34,Non-binary,Bangalore,India,Family,2024-01-17,Drama,SmartTV,1
1439,25-34,Female,Bangalore,India,Basic,2022-03-13,Drama,StreamMax,1
1440,45-54,Male,London,Various,Basic,2024-01-15,Sci-Fi,TabletApp,1
1441,18-24,Male,Los Angeles,Various,Free,2024-02-21,Romance,StreamMax,1
1442,18-24,Female,Singapore,Various,Basic,2023-10-05,Action,StreamMax,1
1443,18-24,Non-binary,Mumbai,India,Premium,2024-05-23,Romance,StreamMax,1
1444,55+,Female,London,Various,Basic,2022-11-11,Comedy,WebBrowser,1
1445,55+,Non-binary,Mumbai,India,Premium,2023-10-05,Action,StreamMax,1
1446,18-24,Non-binary,Mumbai,India,Premium,2022-04-16,Action,WebBrowser,1
1447,25-34,Male,Berlin,Various,Basic,2023-03-14,Thriller,MobileApp,1
1448,25-34,Non-binary,Chennai,India,Family,2023-12-05,Romance,StreamMax,1
1449,25-34,Male,Delhi,India,Premium,2023-01-01,Sci-Fi,TabletApp,1
1450,18-24,Male,New York,Various,Basic,2022-07-02,Thriller,TabletApp,1
1451,45-54,Male,Bangalore,India,Premium,2023-10-02,Comedy,SmartTV,0
1452,45-54,Non-binary,Chennai,India,Premium,2022-09-29,Romance,StreamMax,1
1453,25-34,Non-binary,Toronto,Various,Basic,2022-11-24,Drama,WebBrowser,1
1454,45-54,Male,Singapore,Various,Free,2023-08-15,Thriller,SmartTV,1
1455,25-34,Male,New York,Various,Family,2022-12-28,Comedy,WebBrowser,1
1456,45-54,Non-binary,Dubai,Various,Premium,2022-05-22,Romance,MobileApp,1
1457,45-54,Non-binary,Tokyo,Various,Family,2023-06-30,Action,MobileApp,1
1458,45-54,Non-binary,Sydney,Various,Basic,2023-12-21,Sci-Fi,MobileApp,1
1459,18-24,Female,Hyderabad,India,Family,2022-05-17,Sci-Fi,StreamMax,0
1460,25-34,Female,New York,Various,Family,2022-05-28,Action,WebBrowser,1
1461,25-34,Male,Toronto,Various,Basic,2022-05-01,Romance,MobileApp,1
1462,45-54,Female,Mumbai,India,Free,2023-12-20,Sci-Fi,TabletApp,1
1463,55+,Male,Toronto,Various,Free,2022-05-31,Comedy,MobileApp,1
1464,18-24,Non-binary,Delhi,India,Family,2022-06-03,Drama,WebBrowser,1
1465,55+,Non-binary,Dubai,Various,Premium,2023-04-27,Thriller,SmartTV,1
1466,18-24,Female,Paris,Various,Free,2022-06-09,Sci-Fi,StreamMax,1
1467,55+,Male,Bangalore,India,Free,2023-02-10,Thriller,WebBrowser,1
1468,35-44,Non-binary,Toronto,Various,Premium,2023-12-28,Drama,WebBrowser,0
1469,18-24,Non-binary,Chennai,India,Family,2022-05-09,Romance,MobileApp,1
1470,25-34,Female,Mumbai,India,Basic,2024-04-22,Romance,TabletApp,1
1471,45-54,Female,Delhi,India,Premium,2023-10-31,Romance,WebBrowser,1
1472,18-24,Female,Bangalore,India,Family,2022-07-19,Comedy,StreamMax,1
1473,55+,Female,New York,Various,Free,2022-09-03,Comedy,MobileApp,1
1474,25-34,Non-binary,Delhi,India,Free,2024-02-14,Comedy,MobileApp,1
1475,18-24,Male,Paris,Various,Premium,2022-03-29,Action,TabletApp,1
1476,45-54,Male,Singapore,Various,Free,2022-11-19,Sci-Fi,SmartTV,1
1477,35-44,Female,New York,Various,Basic,2022-11-19,Thriller,SmartTV,0
1478,18-24,Female,Dubai,Various,Family,2024-01-30,Action,StreamMax,1
1479,25-34,Male,Singapore,Various,Family,2023-05-04,Action,StreamMax,1
1480,45-54,Male,Bangalore,India,Free,2024-01-06,Drama,MobileApp,1
1481,25-34,Non-binary,Paris,Various,Basic,2023-05-29,Action,TabletApp,1
1482,35-44,Female,Berlin,Various,Basic,2022-12-14,Comedy,SmartTV,1
1483,18-24,Non-binary,Los Angeles,Various,Family,2022-09-02,Drama,TabletApp,1
1484,55+,Non-binary,Bangalore,India,Family,2022-04-10,Sci-Fi,MobileApp,1
1485,55+,Male,Chennai,India,Family,2022-04-07,Thriller,SmartTV,1
1486,25-34,Male,Chennai,India,Premium,2023-08-14,Comedy,SmartTV,1
1487,45-54,Female,Bangalore,India,Family,2022-09-20,Thriller,MobileApp,0
1488,45-54,Male,Sydney,Various,Premium,2024-05-29,Comedy,WebBrowser,1
1489,25-34,Female,Sydney,Various,Premium,2023-06-09,Action,SmartTV,1
1490,45-54,Non-binary,Paris,Various,Family,2022-09-27,Romance,StreamMax,1
1491,18-24,Non-binary,Paris,Various,Basic,2023-12-18,Action,StreamMax,1
1492,35-44,Female,Delhi,India,Basic,2023-08-07,Thriller,StreamMax,1
1493,45-54,Non-binary,Toronto,Various,Free,2022-12-24,Thriller,WebBrowser,1
1494,45-54,Male,Berlin,Various,Free,2022-07-04,Romance,StreamMax,0
1495,45-54,Female,Berlin,Various,Basic,2023-02-16,Comedy,StreamMax,1
1496,45-54,Male,Sydney,Various,Family,2022-04-28,Comedy,WebBrowser,1
1497,45-54,Male,Bangalore,India,Basic,2022-11-24,Action,StreamMax,0
1498,45-54,Male,Singapore,Various,Premium,2024-03-19,Thriller,WebBrowser,1
1499,18-24,Non-binary,Hyderabad,India,Family,2022-10-04,Comedy,MobileApp,1
1500,35-44,Female,Delhi,India,Free,2022-11-02,Romance,WebBrowser,0
1501,25-34,Non-binary,Tokyo,Various,Premium,2022-07-08,Sci-Fi,StreamMax,0
1502,35-44,Female,Los Angeles,Various,Basic,2022-07-23,Comedy,WebBrowser,1
1503,25-34,Non-binary,Tokyo,Various,Family,2022-12-30,Romance,TabletApp,1
1504,55+,Non-binary,Mumbai,India,Basic,2022-03-21,Romance,TabletApp,1
1505,35-44,Male,New York,Various,Basic,2023-04-15,Drama,WebBrowser,0
1506,45-54,Female,Delhi,India,Free,2023-04-07,Drama,WebBrowser,1
1507,18-24,Male,Sydney,Various,Basic,2024-02-03,Drama,WebBrowser,1
1508,25-34,Non-binary,Singapore,Various,Family,2022-08-10,Comedy,MobileApp,0
1509,55+,Male,Paris,Various,Premium,2024-04-13,Comedy,StreamMax,1
1510,55+,Male,Chennai,India,Family,2023-10-27,Thriller,WebBrowser,1
1511,55+,Female,New York,Various,Premium,2022-04-27,Drama,WebBrowser,1
1512,55+,Non-binary,Bangalore,India,Basic,2023-07-10,Thriller,WebBrowser,1
1513,45-54,Non-binary,Paris,Various,Premium,2023-12-20,Action,StreamMax,0
1514,18-24,Male,Singapore,Various,Free,2023-09-24,Thriller,StreamMax,1
1515,55+,Non-binary,Singapore,Various,Free,2023-10-11,Thriller,TabletApp,1
1516,35-44,Female,Mumbai,India,Basic,2022-08-17,Thriller,TabletApp,1
1517,45-54,Male,Hyderabad,India,Premium,2024-03-23,Thriller,WebBrowser,0
1518,45-54,Male,Paris,Various,Premium,2024-03-11,Drama,TabletApp,1
1519,35-44,Female,Berlin,Various,Family,2023-11-21,Drama,StreamMax,0
1520,18-24,Male,Los Angeles,Various,Free,2022-06-07,Comedy,TabletApp,1
1521,35-44,Female,Sydney,Various,Basic,2023-08-09,Thriller,MobileApp,1
1522,25-34,Non-binary,Los Angeles,Various,Family,2024-04-28,Sci-Fi,TabletApp,1
1523,45-54,Non-binary,Paris,Various,Basic,2023-02-17,Comedy,TabletApp,1
1524,18-24,Non-binary,Hyderabad,India,Basic,2023-06-01,Sci-Fi,TabletApp,1
1525,35-44,Non-binary,Toronto,Various,Basic,2022-11-27,Drama,StreamMax,1
1526,18-24,Non-binary,Los Angeles,Various,Basic,2022-01-29,Action,TabletApp,0
1527,55+,Female,Delhi,India,Free,2024-01-31,Romance,MobileApp,0
1528,35-44,Male,Paris,Various,Basic,2023-10-31,Drama,SmartTV,1
1529,25-34,Non-binary,Toronto,Various,Family,2024-02-28,Comedy,StreamMax,1
1530,25-34,Non-binary,Berlin,Various,Free,2023-10-16,Action,StreamMax,1
1531,55+,Male,Berlin,Various,Free,2022-05-26,Comedy,SmartTV,0
1532,18-24,Female,Delhi,India,Premium,2024-05-08,Drama,WebBrowser,1
1533,18-24,Female,Singapore,Various,Free,2023-05-14,Romance,StreamMax,1
1534,45-54,Female,Los Angeles,Various,Family,2024-04-07,Drama,MobileApp,1
1535,25-34,Non-binary,Berlin,Various,Free,2022-05-01,Comedy,SmartTV,1
1536,55+,Non-binary,Sydney,Various,Free,2022-06-12,Action,SmartTV,0
1537,55+,Male,Hyderabad,India,Free,2023-06-15,Action,MobileApp,1
1538,18-24,Male,New York,Various,Free,2022-12-02,Drama,MobileApp,1
1539,25-34,Female,Dubai,Various,Premium,2023-05-09,Drama,StreamMax,1
1540,35-44,Female,Tokyo,Various,Family,2023-03-23,Action,WebBrowser,0
1541,25-34,Male,Chennai,India,Premium,2023-02-07,Sci-Fi,TabletApp,1
1542,35-44,Male,Sydney,Various,Basic,2024-01-10,Thriller,WebBrowser,0
1543,55+,Non-binary,Los Angeles,Various,Premium,2024-04-15,Comedy,TabletApp,1
1544,45-54,Male,Los Angeles,Various,Premium,2023-01-18,Romance,StreamMax,1
1545,18-24,Non-binary,Berlin,Various,Premium,2023-08-24,Thriller,SmartTV,1
1546,55+,Female,Berlin,Various,Family,2022-01-31,Sci-Fi,MobileApp,1
1547,25-34,Female,Los Angeles,Various,Basic,2022-03-16,Drama,SmartTV,1
1548,35-44,Male,Singapore,Various,Free,2022-11-23,Romance,StreamMax,1
1549,45-54,Non-binary,Hyderabad,India,Premium,2022-08-27,Action,StreamMax,1
1550,25-34,Non-binary,Sydney,Various,Basic,2022-04-16,Action,SmartTV,1
1551,18-24,Non-binary,Berlin,Various,Family,2023-11-30,Thriller,SmartTV,1
1552,25-34,Male,Hyderabad,India,Family,2023-05-26,Sci-Fi,SmartTV,1
1553,45-54,Male,Delhi,India,Premium,2023-08-29,Thriller,MobileApp,1
1554,18-24,Non-binary,Chennai,India,Free,2023-04-18,Comedy,MobileApp,1
1555,18-24,Non-binary,Los Angeles,Various,Free,2022-12-12,Romance,StreamMax,1
1556,45-54,Non-binary,Delhi,India,Premium,2022-10-09,Comedy,SmartTV,1
1557,35-44,Female,Tokyo,Various,Free,2023-02-07,Comedy,WebBrowser,1
1558,18-24,Female,Paris,Various,Free,2022-01-30,Drama,StreamMax,1
1559,18-24,Female,Bangalore,India,Family,2022-08-20,Drama,StreamMax,1
1560,35-44,Non-binary,Berlin,Various,Free,2023-12-06,Sci-Fi,SmartTV,0
1561,18-24,Male,Mumbai,India,Premium,2022-03-18,Comedy,SmartTV,1
1562,45-54,Female,Singapore,Various,Basic,2022-05-22,Action,WebBrowser,1
1563,25-34,Non-binary,New York,Various,Family,2023-10-15,Thriller,StreamMax,1
1564,55+,Female,Hyderabad,India,Family,2022-10-15,Comedy,WebBrowser,1
1565,35-44,Non-binary,Chennai,India,Free,2022-12-28,Action,MobileApp,1
1566,25-34,Non-binary,Dubai,Various,Free,2022-03-18,Thriller,StreamMax,1
1567,25-34,Female,Paris,Various,Family,2022-07-12,Thriller,StreamMax,1
1568,55+,Non-binary,Toronto,Various,Premium,2024-02-18,Comedy,WebBrowser,1
1569,55+,Male,Toronto,Various,Basic,2022-08-13,Comedy,WebBrowser,0
1570,55+,Non-binary,Toronto,Various,Basic,2024-03-09,Thriller,MobileApp,1
1571,25-34,Non-binary,Los Angeles,Various,Premium,2023-08-15,Romance,StreamMax,1
1572,18-24,Non-binary,Berlin,Various,Free,2022-09-04,Sci-Fi,WebBrowser,1
1573,45-54,Non-binary,Mumbai,India,Family,2022-12-27,Comedy,StreamMax,0
1574,35-44,Female,Delhi,India,Basic,2022-06-04,Thriller,TabletApp,1
1575,18-24,Female,New York,Various,Premium,2023-01-14,Sci-Fi,StreamMax,1
1576,45-54,Male,Dubai,Various,Premium,2022-07-13,Thriller,MobileApp,1
1577,55+,Female,Tokyo,Various,Family,2022-04-22,Romance,StreamMax,1
1578,25-34,Male,Delhi,India,Free,2022-02-06,Action,SmartTV,1
1579,18-24,Female,Tokyo,Various,Basic,2023-09-28,Romance,WebBrowser,1
1580,25-34,Non-binary,Delhi,India,Premium,2023-05-23,Drama,MobileApp,1
1581,35-44,Non-binary,New York,Various,Premium,2024-01-22,Sci-Fi,StreamMax,1
1582,55+,Female,Berlin,Various,Premium,2024-05-23,Romance,MobileApp,1
1583,18-24,Male,Paris,Various,Basic,2022-12-07,Thriller,MobileApp,0
1584,45-54,Female,Paris,Various,Premium,2022-01-22,Drama,SmartTV,0
1585,18-24,Non-binary,Bangalore,India,Premium,2023-05-01,Action,StreamMax,1
1586,45-54,Male,Hyderabad,India,Free,2024-04-18,Sci-Fi,TabletApp,1
1587,25-34,Non-binary,Chennai,India,Basic,2024-02-13,Drama,StreamMax,1
1588,35-44,Female,Singapore,Various,Family,2024-01-23,Comedy,TabletApp,1
1589,35-44,Female,London,Various,Family,2022-01-14,Comedy,SmartTV,1
1590,55+,Non-binary,Berlin,Various,Family,2022-04-26,Comedy,TabletApp,1
1591,25-34,Female,Mumbai,India,Basic,2023-11-07,Drama,SmartTV,1
1592,55+,Non-binary,Hyderabad,India,Family,2023-01-04,Drama,StreamMax,1
1593,18-24,Female,Los Angeles,Various,Family,2023-06-24,Drama,SmartTV,0
1594,35-44,Female,New York,Various,Family,2022-10-10,Comedy,MobileApp,1
1595,35-44,Non-binary,Tokyo,Various,Free,2023-03-20,Thriller,TabletApp,0
1596,35-44,Female,Singapore,Various,Free,2022-01-09,Thriller,MobileApp,1
1597,55+,Female,Bangalore,India,Basic,2022-11-07,Thriller,SmartTV,1
1598,18-24,Female,Chennai,India,Free,2022-08-11,Comedy,TabletApp,1
1599,35-44,Male,London,Various,Family,2022-12-27,Romance,StreamMax,1
1600,35-44,Female,Bangalore,India,Basic,2022-03-30,Romance,SmartTV,1
1601,25-34,Female,Dubai,Various,Free,2022-10-25,Drama,StreamMax,1
1602,25-34,Non-binary,New York,Various,Family,2023-03-09,Thriller,StreamMax,0
1603,35-44,Non-binary,Berlin,Various,Premium,2022-06-27,Action,WebBrowser,1
1604,55+,Male,New York,Various,Basic,2022-09-14,Drama,WebBrowser,1
1605,35-44,Male,Chennai,India,Premium,2023-08-04,Romance,WebBrowser,1
1606,45-54,Male,Los Angeles,Various,Basic,2023-06-24,Thriller,SmartTV,1
1607,35-44,Female,Paris,Various,Premium,2023-03-14,Thriller,WebBrowser,0
1608,18-24,Non-binary,London,Various,Free,2024-02-25,Thriller,StreamMax,1
1609,35-44,Male,Sydney,Various,Premium,2022-05-11,Action,TabletApp,0
1610,35-44,Male,Berlin,Various,Family,2022-05-09,Thriller,StreamMax,1
1611,55+,Female,Singapore,Various,Free,2022-03-28,Sci-Fi,SmartTV,1
1612,18-24,Female,Paris,Various,Free,2024-04-21,Comedy,TabletApp,1
1613,18-24,Male,New York,Various,Free,2023-12-20,Drama,TabletApp,1
1614,45-54,Male,Dubai,Various,Basic,2023-11-23,Romance,MobileApp,1
1615,18-24,Female,Chennai,India,Basic,2022-04-28,Sci-Fi,StreamMax,1
1616,18-24,Non-binary,Berlin,Various,Free,2022-09-11,Drama,StreamMax,1
1617,55+,Female,Toronto,Various,Family,2022-02-26,Sci-Fi,SmartTV,1
1618,25-34,Non-binary,Bangalore,India,Premium,2024-04-21,Action,WebBrowser,0
1619,18-24,Female,Sydney,Various,Basic,2023-10-14,Sci-Fi,MobileApp,1
1620,25-34,Male,Dubai,Various,Basic,2023-05-03,Thriller,SmartTV,1
1621,55+,Female,Delhi,India,Premium,2023-11-15,Comedy,WebBrowser,1
1622,18-24,Female,Singapore,Various,Family,2024-04-13,Thriller,MobileApp,1
1623,18-24,Non-binary,London,Various,Family,2022-01-12,Action,SmartTV,1
1624,55+,Female,Paris,Various,Free,2022-12-30,Drama,WebBrowser,0
1625,35-44,Male,London,Various,Basic,2023-01-02,Action,TabletApp,1
1626,55+,Female,Berlin,Various,Free,2022-06-28,Romance,MobileApp,1
1627,55+,Female,Dubai,Various,Family,2024-01-03,Drama,SmartTV,1
1628,35-44,Female,Paris,Various,Free,2024-05-09,Romance,WebBrowser,1
1629,55+,Non-binary,London,Various,Basic,2023-08-13,Romance,TabletApp,1
1630,35-44,Male,Tokyo,Various,Premium,2023-08-26,Action,SmartTV,1
1631,45-54,Male,Toronto,Various,Free,2022-01-31,Romance,MobileApp,1
1632,18-24,Female,Paris,Various,Family,2022-11-28,Drama,MobileApp,1
1633,25-34,Non-binary,Berlin,Various,Family,2024-02-13,Thriller,StreamMax,1
1634,18-24,Male,Chennai,India,Free,2023-03-29,Comedy,TabletApp,1
1635,25-34,Female,Mumbai,India,Free,2023-12-17,Thriller,WebBrowser,1
1636,55+,Non-binary,Paris,Various,Basic,2022-07-20,Comedy,WebBrowser,1
1637,25-34,Male,Chennai,India,Basic,2023-03-21,Action,MobileApp,1
1638,18-24,Male,Mumbai,India,Free,2024-04-09,Drama,StreamMax,1
1639,55+,Non-binary,Los Angeles,Various,Free,2022-12-15,Drama,TabletApp,1
1640,25-34,Non-binary,Toronto,Various,Family,2023-05-28,Comedy,SmartTV,1
1641,25-34,Male,Tokyo,Various,Family,2023-03-14,Romance,WebBrowser,0
1642,18-24,Male,Sydney,Various,Premium,2022-04-14,Sci-Fi,WebBrowser,1
1643,55+,Female,Sydney,Various,Free,2022-08-18,Comedy,SmartTV,1
1644,18-24,Male,New York,Various,Premium,2022-03-18,Action,TabletApp,1
1645,55+,Non-binary,Tokyo,Various,Premium,2023-02-13,Action,StreamMax,1
1646,18-24,Non-binary,Berlin,Various,Family,2022-09-27,Romance,StreamMax,1
1647,35-44,Male,Los Angeles,Various,Premium,2024-02-23,Sci-Fi,MobileApp,1
1648,35-44,Non-binary,Toronto,Various,Free,2022-08-30,Thriller,StreamMax,1
1649,55+,Non-binary,Sydney,Various,Free,2022-12-21,Sci-Fi,WebBrowser,1
1650,18-24,Non-binary,Sydney,Various,Family,2022-05-13,Comedy,StreamMax,1
1651,55+,Male,London,Various,Premium,2023-03-18,Thriller,SmartTV,1
1652,25-34,Male,Berlin,Various,Free,2022-01-27,Drama,TabletApp,1
1653,18-24,Non-binary,Los Angeles,Various,Family,2022-02-23,Thriller,WebBrowser,1
1654,45-54,Non-binary,Los Angeles,Various,Basic,2022-04-29,Thriller,StreamMax,0
1655,35-44,Female,Berlin,Various,Basic,2022-12-18,Thriller,StreamMax,1
1656,55+,Male,Delhi,India,Basic,2023-02-27,Romance,TabletApp,1
1657,18-24,Non-binary,Singapore,Various,Basic,2024-04-12,Sci-Fi,StreamMax,1
1658,25-34,Female,London,Various,Free,2022-11-18,Comedy,TabletApp,1
1659,35-44,Male,Hyderabad,India,Family,2023-05-06,Romance,StreamMax,1
1660,35-44,Non-binary,Delhi,India,Basic,2023-05-22,Romance,SmartTV,0
1661,25-34,Female,Toronto,Various,Premium,2023-01-11,Action,SmartTV,0
1662,55+,Female,Hyderabad,India,Premium,2023-12-16,Action,TabletApp,1
1663,45-54,Non-binary,New York,Various,Family,2022-10-14,Sci-Fi,MobileApp,0
1664,55+,Male,Toronto,Various,Premium,2024-01-30,Action,MobileApp,1
1665,25-34,Male,Dubai,Various,Basic,2023-12-17,Thriller,WebBrowser,0
1666,45-54,Male,Mumbai,India,Premium,2022-10-12,Action,WebBrowser,1
1667,18-24,Female,Delhi,India,Family,2023-05-23,Sci-Fi,WebBrowser,1
1668,25-34,Male,Mumbai,India,Family,2022-07-08,Romance,WebBrowser,1
1669,35-44,Male,Paris,Various,Premium,2022-01-27,Action,SmartTV,0
1670,35-44,Non-binary,Berlin,Various,Basic,2024-02-15,Sci-Fi,SmartTV,1
1671,45-54,Female,Sydney,Various,Free,2024-04-06,Sci-Fi,TabletApp,1
1672,35-44,Non-binary,Dubai,Various,Family,2023-03-11,Action,TabletApp,1
1673,25-34,Female,Chennai,India,Family,2024-02-03,Drama,MobileApp,0
1674,35-44,Male,Chennai,India,Basic,2024-02-29,Action,SmartTV,1
1675,18-24,Non-binary,Los Angeles,Various,Premium,2023-01-06,Comedy,SmartTV,1
1676,55+,Male,Singapore,Various,Free,2022-11-11,Action,SmartTV,1
1677,25-34,Female,Toronto,Various,Family,2022-01-18,Thriller,StreamMax,1
1678,45-54,Non-binary,New York,Various,Basic,2023-02-23,Sci-Fi,TabletApp,0
